timestamp,subscription_id,resource_group,region,service_type,units_used,provision_capacity,cost_use,availability,external_holiday,internal_maintenance,forecast
2025-06-24,sub-37914,rg-822,West Europe,Virtual Machine,36,58,15.76,90.18,0,0,56.93211
2023-03-17,sub-69227,rg-218,Southeast Asia,Virtual Machine,285,478,40.37,93.02,0,0,236.93362
2022-07-07,sub-43034,rg-821,West US,APP SERVICE,23,415,44.53,96.56,0,0,136.68896
2021-02-22,sub-16155,rg-999,North Europe,APP SERVICE,658,999,44.95,97.83,0,0,725.39496
2024-08-03,sub-94622,rg-159,north europe,Virtual Machine,177,366,6.82,96.78,0,0,194.10289
2023-05-14,sub-56980,rg-486,Southeast Asia,cosmos db,24,217,20.78,98.51,0,0,91.852394
2022-08-06,sub-97293,rg-867,Central US,App Service,878,1341,31.27,95.25,0,0,930.0763
2021-03-12,sub-53292,rg-240,southeast asia,SQL Database,627,860,26.51,94.56,0,0,607.0814
2025-07-24,sub-87489,rg-983,West Europe,Storage Account,476,532,14.4,97.17,0,0,354.02557
2025-09-20,sub-57911,rg-745,East US,SQL Database,414,571,14.42,92.86,1,0,338.99658
2025-06-15,sub-84728,rg-373,Central US,Virtual Machine,148,454,8.62,99.75,1,0,220.99953
2022-06-27,sub-96394,rg-566,Southeast Asia,VIRTUAL MACHINE,631,1094,3.76,95.49,0,0,756.17944
2025-06-06,sub-85089,rg-159,CENTRAL US,Functions,155,605,3.6,93.94,0,0,333.60046
2021-06-06,sub-57547,rg-472,NORTH EUROPE,App Service,381,481,39.46,97.73,0,0,248.6162
2024-12-19,sub-99902,rg-990,West US,Virtual Machine,732,964,18.62,95.05,0,0,707.0807
2023-08-08,sub-10097,rg-787,West Europe,App Service,242,403,24.12,90.39,0,0,171.7885
2021-03-15,sub-40680,rg-925,SOUTHEAST ASIA,APP SERVICE,801,996,11.5,93.51,0,0,805.9859
2021-03-03,sub-42506,rg-323,West Europe,Functions,837,1016,14.12,91.63,0,0,854.2139
2023-10-07,sub-14360,rg-210,SOUTHEAST ASIA,Functions,149,522,38.91,98.49,0,0,277.44275
2021-06-05,sub-56626,rg-520,East US,Storage Account,503,871,31.17,90.11,0,0,604.316
2023-07-13,sub-32728,rg-978,Central US,Cosmos DB,693,855,15.73,95.88,1,0,612.16644
2022-05-20,sub-66881,rg-950,central us,Functions,520,733,31.48,91.53,0,0,463.16986
2023-10-22,sub-15363,rg-265,Southeast Asia,virtual machine,636,1104,12.22,95.98,0,0,789.2574
2025-12-03,sub-70456,rg-811,North Europe,SQL Database,555,1027,16.3,95.53,1,0,703.11536
2021-08-03,sub-41492,rg-953,East US,App Service,4,31,27.13,96.59,0,0,36.00152
2025-11-03,sub-78674,rg-304,EAST US,Storage Account,334,519,16.31,96.0,0,0,248.6162
2022-12-28,sub-52748,rg-259,Southeast Asia,Storage Account,737,1051,47.68,93.49,0,0,788.3171
2022-07-16,sub-67836,rg-441,East US,Functions,575,807,18.69,98.26,0,0,561.0345
2022-01-03,sub-53548,rg-597,West US,Virtual Machine,853,1348,38.4,98.34,0,0,910.704
2025-12-22,sub-83088,rg-452,West Europe,Cosmos DB,528,740,13.67,91.75,1,0,525.9379
2022-10-22,sub-27729,rg-532,West Europe,Functions,170,651,29.6,94.64,0,0,352.0354
2022-10-09,sub-48010,rg-374,North Europe,App Service,753,907,14.91,98.8,0,0,669.5791
2021-11-29,sub-47963,rg-470,West US,SQL Database,843,1226,9.18,91.49,1,0,889.37476
2025-02-21,sub-88942,rg-641,East US,Cosmos DB,671,1123,36.21,91.06,0,0,814.0749
2022-09-13,sub-75224,rg-377,West Europe,SQL Database,738,1047,12.77,99.22,0,0,773.1953
2025-11-08,sub-33602,rg-969,Southeast Asia,Virtual Machine,233,559,48.28,90.61,0,0,281.2248
2022-08-19,sub-70714,rg-782,Southeast Asia,Functions,171,619,9.76,98.18,0,0,341.8592
2024-12-13,sub-68158,rg-270,West US,cosmos db,891,919,35.63,92.18,0,0,714.0278
2024-06-01,sub-75024,rg-990,Southeast Asia,app service,584,873,43.48,97.48,0,0,667.4339
2024-01-11,sub-13599,rg-174,West US,Functions,819,1101,31.94,99.79,0,0,778.4171
2023-10-26,sub-31528,rg-464,Central US,Storage Account,297,431,15.06,96.82,0,0,216.71512
2025-02-17,sub-93998,rg-880,North Europe,APP SERVICE,695,773,12.03,98.21,0,0,583.3453
2022-08-14,sub-59160,rg-808,Southeast Asia,Virtual Machine,517,621,16.41,95.75,0,0,386.5437
2025-07-29,sub-42909,rg-842,Southeast Asia,SQL Database,579,914,30.37,94.81,0,0,649.10724
2024-01-26,sub-20179,rg-652,East US,sql database,198,381,30.65,95.65,0,0,178.77681
2022-12-12,sub-59250,rg-970,WEST EUROPE,Functions,809,935,22.82,96.14,0,0,677.93286
2022-11-14,sub-46138,rg-862,West US,App Service,938,1403,44.73,92.43,1,0,942.6301
2021-07-16,sub-30778,rg-992,WEST US,SQL DATABASE,747,1024,49.14,92.96,1,0,783.8412
2022-08-12,sub-40099,rg-949,West US,SQL Database,860,1079,42.34,90.56,0,0,781.18146
2022-04-02,sub-58348,rg-277,Central US,Virtual Machine,285,579,21.1,95.71,0,0,325.35223
2025-08-06,sub-80333,rg-108,southeast asia,Functions,229,625,30.68,97.95,0,0,352.05237
2021-01-23,sub-31480,rg-692,West US,Storage Account,779,862,46.32,95.35,0,0,639.8137
2025-07-29,sub-72473,rg-457,West US,Virtual Machine,586,621,27.64,91.57,0,0,407.65195
2025-06-21,sub-68227,rg-578,Central US,Virtual Machine,450,478,41.87,92.58,0,0,299.63336
2024-01-18,sub-81328,rg-823,west us,SQL Database,47,373,28.41,92.45,0,0,130.08212
2021-12-22,sub-48466,rg-696,North Europe,App Service,760,802,7.64,92.82,0,0,648.98285
2023-09-14,sub-14116,rg-813,Central US,SQL Database,196,514,9.47,95.6,0,0,252.9006
2022-04-25,sub-61208,rg-279,West Europe,SQL Database,801,865,37.28,93.57,0,0,637.4144
2023-01-23,sub-30889,rg-332,southeast asia,SQL Database,33,383,49.07,95.88,0,0,130.6517
2024-07-06,sub-19180,rg-435,West US,SQL Database,906,1334,5.62,93.58,0,0,921.48016
2021-06-08,sub-27375,rg-562,West Europe,App Service,351,514,6.88,97.4,0,0,252.9006
2021-05-24,sub-22226,rg-861,Southeast Asia,Cosmos DB,516,781,5.84,96.77,0,0,544.0535
2025-12-06,sub-38739,rg-591,WEST US,Virtual Machine,297,639,2.98,90.44,0,0,376.47366
2021-08-04,sub-39319,rg-210,North Europe,Virtual Machine,235,497,4.05,90.9,0,0,261.28134
2023-12-26,sub-97839,rg-313,North Europe,Storage Account,865,1200,33.59,91.04,0,0,875.2049
2024-03-19,sub-86366,rg-821,West US,app service,632,898,26.38,92.44,1,0,637.7632
2023-07-22,sub-86851,rg-480,west europe,Cosmos DB,849,1100,45.82,97.96,1,0,811.5035
2023-05-24,sub-19268,rg-272,West Europe,App Service,703,867,2.65,96.21,0,0,609.2806
2025-05-10,sub-48209,rg-821,East US,Functions,957,1444,46.92,96.5,0,0,918.3823
2023-01-31,sub-62885,rg-589,Central US,Virtual Machine,843,994,23.18,92.3,0,0,747.93365
2023-05-04,sub-72495,rg-337,Southeast Asia,Cosmos DB,500,885,15.15,95.08,0,0,620.7638
2024-02-08,sub-37797,rg-115,East US,sql database,677,1004,41.67,99.12,0,0,704.63544
2022-02-03,sub-65556,rg-155,central us,Functions,3,258,3.95,97.19,0,0,138.45142
2023-10-11,sub-33894,rg-630,North Europe,Functions,572,645,7.69,95.01,0,0,465.9418
2024-06-24,sub-93257,rg-117,Central US,Virtual Machine,837,1319,49.61,97.03,0,0,913.1033
2024-07-30,sub-92314,rg-446,West Europe,Virtual Machine,977,1253,30.41,93.24,0,1,892.16943
2025-05-16,sub-32549,rg-340,CENTRAL US,Storage Account,797,1056,31.53,93.28,0,0,785.9178
2024-12-25,sub-99687,rg-620,West Europe,Cosmos DB,44,467,29.71,96.77,0,0,216.71512
2024-01-24,sub-96098,rg-117,West Europe,Storage Account,395,642,6.96,92.39,0,0,392.12918
2025-12-06,sub-27200,rg-353,West Europe,COSMOS DB,902,1205,22.56,96.34,0,0,858.3538
2024-08-10,sub-89067,rg-632,southeast asia,FUNCTIONS,999,1394,38.83,90.82,0,0,936.15607
2025-08-25,sub-86131,rg-992,NORTH EUROPE,Cosmos DB,199,524,32.53,90.04,1,0,248.4459
2022-03-03,sub-45329,rg-711,west europe,Cosmos DB,101,107,21.4,94.26,0,0,96.37289
2021-11-05,sub-76347,rg-972,Southeast Asia,App Service,168,361,9.99,99.99,0,0,209.57481
2023-03-05,sub-99058,rg-759,West Europe,Storage Account,728,1138,24.47,98.2,0,0,781.6592
2023-08-02,sub-86509,rg-620,West US,App Service,993,1235,10.39,93.53,0,0,877.82715
2024-03-25,sub-65456,rg-637,East US,Virtual Machine,948,1409,41.04,95.73,0,0,937.9643
2021-08-08,sub-84785,rg-241,West Europe,cosmos db,836,851,14.72,94.52,0,0,649.89056
2022-11-26,sub-64637,rg-249,North Europe,SQL Database,702,707,37.2,90.84,1,0,563.37396
2025-04-22,sub-57183,rg-766,East US,Virtual Machine,927,966,14.02,90.76,0,0,718.35767
2022-03-14,sub-14404,rg-791,Central US,SQL Database,957,1099,1.92,99.2,0,0,760.5367
2023-06-16,sub-75633,rg-313,North Europe,Cosmos DB,939,1017,47.14,94.94,0,0,794.13806
2022-07-17,sub-44052,rg-188,NORTH EUROPE,Cosmos DB,927,963,21.25,95.71,0,0,739.967
2025-12-16,sub-81024,rg-923,central us,SQL Database,524,958,40.27,97.29,0,0,662.3001
2024-03-07,sub-79134,rg-319,North Europe,App Service,289,438,29.34,96.63,0,0,223.21913
2021-08-05,sub-63796,rg-798,north europe,Storage Account,199,455,30.1,95.09,0,0,186.12857
2025-12-05,sub-39539,rg-293,West US,SQL Database,963,998,29.95,91.31,0,0,746.9886
2021-03-26,sub-26601,rg-237,North Europe,Functions,815,1132,40.95,90.88,0,0,818.77936
2023-12-27,sub-71909,rg-262,Southeast Asia,Virtual Machine,37,403,19.88,98.64,0,0,168.25595
2022-11-26,sub-11583,rg-768,Central US,App Service,738,1099,25.53,99.5,0,0,772.6272
2024-09-02,sub-56303,rg-288,West US,APP SERVICE,29,95,23.78,92.01,0,0,68.29185
2021-11-28,sub-47209,rg-190,NORTH EUROPE,SQL Database,990,1412,32.53,95.08,1,0,935.565
2022-12-21,sub-19513,rg-643,central us,Storage Account,141,559,38.44,95.28,0,0,295.26074
2025-07-19,sub-20411,rg-819,West US,App Service,158,216,4.08,90.27,0,0,149.54042
2021-04-26,sub-17604,rg-419,East US,App Service,620,840,29.05,90.09,1,0,585.7233
2025-08-14,sub-72325,rg-519,Central US,Virtual Machine,346,355,21.25,91.16,0,0,212.27472
2023-04-24,sub-11732,rg-279,Central US,SQL Database,421,888,7.98,99.44,0,0,581.9624
2022-09-22,sub-58454,rg-619,Central US,virtual machine,453,723,38.99,94.47,0,0,471.53082
2023-03-27,sub-55529,rg-444,North Europe,Storage Account,735,1127,33.41,98.14,0,0,781.6592
2022-03-20,sub-69891,rg-922,West US,App Service,367,446,34.44,95.38,0,0,216.71512
2023-06-11,sub-57676,rg-436,West Europe,Virtual Machine,525,701,30.4,99.95,0,0,410.4807
2022-04-11,sub-28921,rg-195,Southeast Asia,Functions,152,608,21.83,99.91,0,0,339.98697
2024-02-24,sub-43975,rg-832,west europe,Storage Account,395,767,49.73,97.89,1,0,499.5242
2023-07-13,sub-49721,rg-408,North Europe,Cosmos DB,975,1257,35.3,93.92,1,0,891.7398
2022-09-09,sub-56814,rg-116,West US,Virtual Machine,34,229,8.51,96.08,0,0,117.5233
2021-06-05,sub-68671,rg-376,North Europe,SQL Database,515,989,8.23,95.2,0,0,756.7151
2024-10-25,sub-73488,rg-636,EAST US,Functions,696,762,24.93,92.07,0,0,528.3894
2025-05-02,sub-91730,rg-604,west europe,Functions,834,1270,5.77,95.15,0,0,882.89795
2024-11-18,sub-11310,rg-362,West US,Functions,450,498,20.28,91.37,0,0,282.45822
2023-08-19,sub-61532,rg-489,West US,Cosmos DB,191,206,44.85,94.98,0,0,127.13702
2024-10-24,sub-21038,rg-662,East US,COSMOS DB,947,1001,21.72,96.4,0,0,821.4423
2024-06-05,sub-51060,rg-688,North Europe,Functions,759,996,30.45,98.57,0,0,721.4971
2025-04-06,sub-84487,rg-521,NORTH EUROPE,Cosmos DB,7,172,19.06,99.0,0,1,91.852394
2023-11-01,sub-51171,rg-447,North Europe,Storage Account,117,519,36.31,90.47,0,0,248.17867
2023-02-02,sub-43596,rg-227,North Europe,Cosmos DB,458,684,1.22,93.85,0,0,448.25192
2025-05-20,sub-70016,rg-725,East US,App Service,653,655,17.91,96.83,0,0,454.97073
2022-03-31,sub-40443,rg-687,East US,Storage Account,964,1306,46.04,96.98,0,0,913.1033
2025-02-22,sub-70286,rg-325,Southeast Asia,Cosmos DB,224,562,6.46,93.71,0,0,309.97513
2023-12-28,sub-78994,rg-347,central us,Storage Account,882,1033,45.82,97.41,0,0,790.96783
2021-09-07,sub-65467,rg-814,Central US,SQL Database,385,721,29.05,99.63,0,0,407.5464
2023-01-12,sub-97515,rg-760,Southeast Asia,Storage Account,887,1244,19.55,91.29,0,0,874.19464
2024-11-16,sub-27931,rg-306,West Europe,App Service,610,777,35.59,90.42,0,0,538.2465
2022-12-08,sub-87887,rg-951,NORTH EUROPE,Virtual Machine,299,313,30.82,99.2,0,0,150.0484
2025-03-08,sub-42607,rg-338,East US,Cosmos DB,405,698,9.35,96.29,0,0,473.36227
2025-12-06,sub-76218,rg-629,Southeast Asia,SQL Database,702,972,25.06,92.68,0,0,659.9008
2022-04-10,sub-55868,rg-770,Southeast Asia,Functions,584,814,19.11,93.71,0,0,561.0345
2022-10-20,sub-81877,rg-904,North Europe,Storage Account,643,1142,39.53,95.87,0,0,765.89154
2023-10-09,sub-36116,rg-605,West US,Cosmos DB,978,1474,34.71,96.45,0,0,949.8018
2024-03-03,sub-22630,rg-318,North Europe,Virtual Machine,701,876,6.25,94.71,0,0,625.0482
2021-01-19,sub-71602,rg-922,Central US,App Service,3,456,0.78,97.31,0,0,190.47993
2021-07-16,sub-69321,rg-710,East US,App Service,97,501,48.75,99.44,0,0,211.54361
2022-11-09,sub-88657,rg-383,NORTH EUROPE,SQL Database,676,914,4.08,99.36,0,0,658.18506
2021-01-29,sub-39973,rg-136,West Europe,Functions,361,444,46.2,95.78,0,1,223.39748
2024-11-06,sub-83872,rg-814,East US,virtual machine,991,1044,33.92,99.17,0,0,784.1834
2021-12-20,sub-96736,rg-153,West US,Cosmos DB,723,949,23.63,94.98,0,0,681.4688
2024-07-30,sub-20734,rg-865,East US,Cosmos DB,144,534,2.92,90.85,0,0,255.62843
2023-04-14,sub-34395,rg-863,NORTH EUROPE,Functions,787,817,45.07,93.6,0,0,686.8039
2023-08-23,sub-52287,rg-914,WEST EUROPE,Storage Account,394,845,35.31,90.05,0,0,475.38596
2024-05-18,sub-46494,rg-516,East US,SQL Database,828,1069,48.4,90.06,0,0,797.04834
2025-05-02,sub-84637,rg-522,SOUTHEAST ASIA,Cosmos DB,240,270,23.12,98.46,0,0,130.23538
2023-09-17,sub-35677,rg-837,West Europe,Storage Account,314,368,0.76,99.62,0,0,209.2041
2022-03-23,sub-64307,rg-367,Central US,Storage Account,831,1179,28.63,98.65,0,0,849.84924
2023-03-29,sub-85533,rg-270,Central US,SQL Database,869,1176,39.8,96.92,0,0,849.84924
2024-08-02,sub-54567,rg-479,southeast asia,Virtual Machine,813,998,29.94,96.84,1,0,744.06714
2025-08-23,sub-14282,rg-533,North Europe,Virtual Machine,976,1312,1.86,93.99,1,0,914.3099
2022-03-15,sub-31841,rg-176,WEST EUROPE,STORAGE ACCOUNT,387,709,22.18,98.67,0,0,376.74036
2025-02-23,sub-49643,rg-834,East US,SQL Database,512,942,42.26,92.5,0,0,624.1111
2023-06-13,sub-59775,rg-241,Southeast Asia,Functions,699,1031,48.56,93.97,1,0,760.8177
2022-04-01,sub-15538,rg-860,East US,Cosmos DB,89,258,29.83,93.98,0,0,129.96613
2024-08-17,sub-12456,rg-294,North Europe,functions,764,1243,10.1,95.49,0,0,859.38464
2024-05-15,sub-50521,rg-731,Central US,sql database,286,340,8.44,96.58,0,0,194.10289
2021-04-04,sub-90944,rg-198,North Europe,Storage Account,994,1057,4.35,91.78,0,0,913.82495
2021-12-13,sub-13786,rg-715,North Europe,Functions,924,976,12.61,90.73,0,0,852.06476
2021-03-31,sub-63541,rg-438,North Europe,Cosmos DB,512,647,15.39,99.57,0,0,426.48557
2022-07-12,sub-74120,rg-820,North Europe,Virtual Machine,330,374,48.79,99.79,0,0,185.61241
2024-12-22,sub-52578,rg-432,West Europe,Functions,391,411,11.94,96.15,0,0,297.72964
2022-07-13,sub-58570,rg-178,EAST US,Cosmos DB,23,459,2.84,90.29,0,0,152.17644
2025-08-02,sub-60862,rg-710,Central US,Virtual Machine,946,1140,31.59,91.06,0,0,819.33984
2025-01-17,sub-97030,rg-624,East US,Virtual Machine,197,439,10.42,96.13,0,0,220.99953
2023-09-23,sub-34506,rg-325,West US,App Service,314,675,26.45,90.2,0,0,421.16458
2022-10-23,sub-84255,rg-550,CENTRAL US,Functions,173,360,9.37,96.88,0,0,196.4081
2022-04-08,sub-10684,rg-351,Southeast Asia,SQL DATABASE,788,947,19.46,90.8,1,0,695.588
2025-06-07,sub-16956,rg-959,Southeast Asia,Storage Account,813,1235,21.92,98.16,0,1,858.3538
2024-07-06,sub-94578,rg-688,East US,SQL Database,505,627,16.35,90.2,0,1,397.32285
2023-01-22,sub-92249,rg-659,West Europe,Cosmos DB,249,418,19.82,90.7,0,0,230.36418
2025-12-08,sub-38501,rg-173,West US,storage account,865,1090,47.47,95.92,0,0,787.37225
2025-07-28,sub-23156,rg-626,East US,Virtual Machine,635,653,25.49,95.92,1,0,450.72336
2025-09-23,sub-43976,rg-828,North Europe,Functions,4,101,0.64,92.47,0,0,67.59067
2024-03-04,sub-96726,rg-724,North Europe,Storage Account,509,736,3.98,93.7,0,0,468.5864
2021-02-16,sub-78595,rg-271,NORTH EUROPE,App Service,53,172,14.58,93.15,0,0,96.13681
2025-07-02,sub-29954,rg-952,West Europe,Storage Account,488,657,20.44,94.93,0,0,419.98157
2025-07-17,sub-69607,rg-820,West Europe,Storage Account,941,1371,10.18,90.71,0,0,943.43463
2023-04-06,sub-80971,rg-409,East US,Cosmos DB,118,162,44.05,94.39,0,0,91.23641
2025-02-01,sub-52117,rg-271,West Europe,cosmos db,820,964,28.59,96.07,0,0,737.636
2025-03-04,sub-90557,rg-207,East US,Cosmos DB,738,975,23.14,93.36,0,0,699.95404
2023-06-11,sub-55507,rg-270,North Europe,Functions,795,1236,12.25,98.79,0,0,868.95734
2022-08-22,sub-31534,rg-430,West Europe,Functions,874,1122,35.9,97.13,0,0,792.8254
2021-07-28,sub-84089,rg-609,West US,Virtual Machine,596,1054,14.32,93.26,1,0,790.2022
2024-08-19,sub-31572,rg-482,Central US,Functions,75,217,41.88,91.6,0,0,98.6657
2024-03-18,sub-71623,rg-773,Southeast Asia,Cosmos DB,585,1047,26.7,98.34,0,0,749.9843
2025-09-24,sub-35981,rg-580,West Europe,App Service,940,1242,46.04,90.47,0,0,893.47107
2024-04-10,sub-34945,rg-780,southeast asia,SQL Database,322,519,34.06,94.08,0,0,225.69075
2025-06-04,sub-34750,rg-282,West Europe,Functions,708,762,8.23,91.18,0,0,542.3832
2021-09-19,sub-19577,rg-157,East US,Functions,61,525,42.58,92.91,0,0,255.465
2025-01-14,sub-99190,rg-604,North Europe,Storage Account,521,786,30.92,90.29,0,0,551.4945
2025-01-01,sub-56586,rg-927,West Europe,Cosmos DB,550,945,46.14,92.7,0,0,683.8681
2023-04-23,sub-72416,rg-609,Central US,App Service,189,464,15.4,93.95,0,0,216.71512
2023-09-05,sub-55690,rg-234,West US,Virtual Machine,454,696,37.37,92.34,0,0,449.01852
2023-04-28,sub-85284,rg-360,East US,Storage Account,199,479,38.5,95.76,0,0,216.71512
2021-08-02,sub-94298,rg-314,Southeast Asia,SQL Database,136,485,45.36,97.56,0,0,251.0155
2024-10-26,sub-87021,rg-937,West US,storage account,844,857,8.89,95.9,0,0,651.22156
2022-04-11,sub-77349,rg-920,East US,Functions,430,678,9.32,91.63,0,0,418.4651
2021-07-07,sub-18711,rg-429,East US,VIRTUAL MACHINE,583,931,29.03,95.38,0,0,666.76697
2021-02-06,sub-20540,rg-652,central us,Functions,581,693,23.58,97.48,0,0,459.5182
2022-12-21,sub-50290,rg-879,West US,App Service,153,493,6.31,90.87,0,0,236.36578
2025-08-23,sub-52957,rg-233,West Europe,App Service,326,458,0.77,90.98,0,0,210.75214
2023-03-11,sub-87934,rg-380,West Europe,Functions,709,1079,7.68,95.27,0,0,799.63403
2021-10-05,sub-32926,rg-334,West Europe,Functions,311,385,48.99,96.63,0,0,197.97292
2021-03-12,sub-95150,rg-906,North Europe,App Service,311,346,1.77,91.27,0,0,202.99304
2022-01-16,sub-56723,rg-678,West US,Storage Account,167,497,17.85,96.22,0,1,248.6162
2025-07-17,sub-44285,rg-610,North Europe,Storage Account,494,884,19.34,93.42,0,0,620.7638
2025-07-17,sub-99328,rg-709,North Europe,Storage Account,250,253,23.71,99.45,0,0,181.806
2024-01-30,sub-87006,rg-539,West Europe,cosmos db,216,483,6.72,99.74,1,0,231.86856
2021-02-25,sub-48978,rg-620,West Europe,app service,829,1012,12.55,92.46,1,0,777.9699
2021-03-06,sub-28685,rg-671,Southeast Asia,App Service,379,809,32.5,98.89,0,0,481.50607
2024-09-16,sub-74430,rg-179,CENTRAL US,SQL Database,343,589,47.99,98.58,0,0,345.94034
2021-05-21,sub-34195,rg-276,Central US,Functions,304,467,45.76,90.93,1,0,248.93465
2021-10-29,sub-29461,rg-423,SOUTHEAST ASIA,SQL Database,940,1381,25.33,96.25,0,0,929.8493
2023-09-10,sub-56770,rg-432,North Europe,STORAGE ACCOUNT,841,1238,29.74,91.73,0,0,869.1074
2022-07-12,sub-88177,rg-866,West Europe,App Service,100,464,47.8,99.8,0,1,192.7971
2024-11-19,sub-49917,rg-698,Central US,SQL Database,643,808,34.47,97.07,0,0,567.5201
2023-10-07,sub-30475,rg-422,North Europe,COSMOS DB,305,365,21.24,90.45,0,0,200.60078
2024-07-24,sub-49875,rg-918,North Europe,Functions,152,210,10.15,95.99,0,0,103.91733
2021-10-25,sub-54326,rg-228,East US,sql database,435,922,15.56,94.94,0,0,574.4589
2025-11-23,sub-81569,rg-730,north europe,Functions,597,800,21.19,95.16,1,0,561.0345
2023-08-01,sub-17016,rg-772,east us,App Service,600,889,0.37,99.63,0,0,620.67596
2023-03-08,sub-88745,rg-276,Southeast Asia,App Service,331,691,7.19,90.93,0,0,463.7064
2021-05-22,sub-28011,rg-371,West US,Virtual Machine,972,987,48.22,91.54,0,0,855.12823
2021-09-22,sub-63334,rg-791,West Europe,Virtual Machine,120,572,10.58,90.5,0,0,298.9485
2025-03-04,sub-97971,rg-187,Central US,Virtual Machine,474,749,6.33,94.95,0,0,450.84998
2023-04-02,sub-25936,rg-212,North Europe,Cosmos DB,13,137,8.34,95.33,0,0,33.660755
2024-12-11,sub-71483,rg-553,Southeast Asia,Cosmos DB,753,826,8.15,97.96,0,0,619.3798
2024-11-04,sub-86696,rg-390,West US,Cosmos DB,434,933,39.88,97.25,1,0,684.41846
2022-04-07,sub-22235,rg-478,North Europe,Storage Account,83,146,22.42,99.19,0,0,83.109505
2023-02-01,sub-12430,rg-544,West US,Virtual Machine,755,1153,47.28,94.88,0,0,853.85626
2025-06-27,sub-78625,rg-421,central us,App Service,61,429,29.52,90.48,0,0,178.41162
2023-06-25,sub-11990,rg-690,West US,App Service,772,1213,32.49,95.88,0,0,828.17456
2021-02-26,sub-73003,rg-545,West Europe,Cosmos DB,659,962,31.05,97.08,0,0,707.0807
2022-05-17,sub-15306,rg-422,North Europe,Cosmos DB,931,1097,49.99,90.7,0,0,791.55273
2021-12-12,sub-41063,rg-890,North Europe,Storage Account,672,1149,32.33,94.57,0,0,791.9888
2022-10-04,sub-48768,rg-155,North Europe,SQL Database,717,1126,26.35,99.6,0,0,781.6592
2023-08-11,sub-10794,rg-599,East US,sql database,740,763,19.86,95.05,0,0,493.93594
2022-11-16,sub-31699,rg-421,North Europe,app service,337,419,21.18,95.69,0,0,223.21913
2025-09-04,sub-49321,rg-502,West US,Functions,359,784,30.04,96.25,0,0,504.26126
2022-10-28,sub-69419,rg-158,Central US,Storage Account,859,1266,26.51,96.3,0,0,871.1833
